doc_id,title,first_name,last_name,position,document_submitted_type,submitted_date,additional_submitted_date,disclosure_announcement_date,disclosure_start_date,disclosure_end_date,pdf_disclosure_location_url,nacc_id
1696,"",อาดิลัน,อาลีอิสเฮาะ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อาดิลัน_อาลีอิสเฮาะ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1568
1697,"",อาสพลธ์,สรรณ์ไตรภพ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อาสพลธ์_สรรณ์ไตรภพ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1569
1698,"",อัครวัฒน์,อัศวเหม,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อัครวัฒน์_อัศวเหม_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1570
1699,"",อัฎฐพล,โพธิพิพิธ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อัฎฐพล_โพธิพิพิธ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1571
1700,"",อมรัตน์,โชคปมิตต์กุล,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อมรัตน์_โชคปมิตต์กุล_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1572
1701,"",อรุณ,สวัสดี,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อรุณ_สวัสดี_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1573
1702,"",อัครเดช,วงษ์พิทักษ์โรจน์,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อัครเดช_วงษ์พิทักษ์โรจน์_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1574
1703,"",อรรถกร,ศิริลัทธยากร,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อรรถกร_ศิริลัทธยากร_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1575
1704,"",อนุสรณ์,ปั้นทอง,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อนุสรณ์_ปั้นทอง_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1576
1705,"",อภิสิทธิ์,เวชชาชีวะ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีพ้นจากตำแหน่ง,,,2022-08-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อภิสิทธิ์_เวชชาชีวะ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีพ้นจากตำแหน่ง_15_ส.ค._2565.pdf,1577
1706,"",อภิชาติ,สิริสุนทร,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อภิชาติ_สิริสุนทร_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1578
1707,"",อนุรักษ์,บุญกุศล,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อนุรักษ์_บุญกุศล_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1579
1708,"",อภิชัย,เตชะอุบล,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อภิชัย_เตชะอุบล_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1580
1709,"",อนุสรี,ทับสุวรรณ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อนุสรี_ทับสุวรรณ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1581
1710,"",อภิชา,เลิศพชรกมล,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อภิชา_เลิศพชรกมล_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1582
1711,"",อภิสิทธิ์,เวชชาชีวะ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อภิสิทธิ์_เวชชาชีวะ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1583
1712,"",อนุชา,น้อยวงศ์,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อนุชา_น้อยวงศ์_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1584
1713,"",อนุมัติ,ชูสารอ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อนุมัติ_ชูสารอ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1585
1714,"",อนุดิษฐ์,นาครทรรพ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อนุดิษฐ์_นาครทรรพ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1586
1715,"",อนุทิน,ชาญวีรกูล,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อนุทิน_ชาญวีรกูล_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1587
1716,"",อนุรักษ์,ตั้งปณิธานนท์,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อนุรักษ์_ตั้งปณิธานนท์_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1588
1717,"",อนาวิล,รัตนสถาพร,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อนาวิล_รัตนสถาพร_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1589
1718,"",อนันต์,ศรีพันธุ์,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อนันต์_ศรีพันธุ์_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1590
1719,"",อนุชา,นาคาศัย,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อนุชา_นาคาศัย_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1591
1720,"",อนุรักษ์,จุรีมาศ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อนุรักษ์_จุรีมาศ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1592
1721,"",อนันต์,ผลอำนวย,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อนันต์_ผลอำนวย_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1593
1722,"",สุรินทร์,ปาลาเร่,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุรินทร์_ปาลาเร่_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1594
1723,"",องค์การ,ชัยบุตร,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/องค์การ_ชัยบุตร_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1595
1724,"",อดิพงษ์,ฐิติพิทยา,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อดิพงษ์_ฐิติพิทยา_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1596
1725,"",สุรสิทธิ์,นิธิวุฒิวรรักษ์,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุรสิทธิ์_นิธิวุฒิวรรักษ์_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1597
1726,"",องอาจ,คล้ามไพบูลย์,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/องอาจ_คล้ามไพบูลย์_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1598
1727,"",องอาจ,วงษ์ประยูร,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/องอาจ_วงษ์ประยูร_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1599
1728,"",อธิรัฐ,รัตนเศรษฐ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อธิรัฐ_รัตนเศรษฐ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1600
1729,"",สุริยะ,จึงรุ่งเรืองกิจ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุริยะ_จึงรุ่งเรืองกิจ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1601
1730,"",สุรสิทธิ์,วงศ์วิทยานันท์,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุรสิทธิ์_วงศ์วิทยานันท์_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1602
1731,"",สุรศักดิ์,ชิงนวรรณ์,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุรศักดิ์_ชิงนวรรณ์_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1603
1732,"",สุรทิน,พิจารณ์,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุรทิน_พิจารณ์_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1604
1733,"",สุรวาท,ทองบุ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุรวาท_ทองบุ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1605
1734,"",สุรชาติ,ชาญประดิษฐ์,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุรชาติ_ชาญประดิษฐ์_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1606
1735,"",สุรวิทย์,คนสมบูรณ์,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุรวิทย์_คนสมบูรณ์_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1607
1736,"",สุรพงษ์,อึ้งอัมพรวิไล,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุรพงษ์_อึ้งอัมพรวิไล_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1608
1737,"",สุรชาติ,ศรีบุศกร,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุรชาติ_ศรีบุศกร_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1609
1738,"",สุรศักดิ์,พันธุ์เจริญวรกุล,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุรศักดิ์_พันธุ์เจริญวรกุล_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1610
1739,"",สุรศักดิ์,อนรรฆพันธ์,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุรศักดิ์_อนรรฆพันธ์_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1611
1740,"",สุรชัย,ศรีสารคาม,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีพ้นจากตำแหน่ง,,,2022-08-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุรชัย_ศรีสารคาม_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีพ้นจากตำแหน่ง_15_ส.ค._2565.pdf,1612
1741,"",สุทา ประทีป,ณ ถลาง,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุทา_ประทีป_ณ_ถลาง_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1613
1742,"",สุรเชษฐ์,ประวีณวงศ์วุฒิ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุรเชษฐ์_ประวีณวงศ์วุฒิ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1614
1743,"",สุทิน,คลังแสง,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุทิน_คลังแสง_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1615
1744,"",สุพล,จุลใส,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุพล_จุลใส_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1616
1745,"",สุฟล,ฟองงาม,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุฟล_ฟองงาม_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1617
1746,"",สุพิศาล,ภักดีนฤนาถ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุพิศาล_ภักดีนฤนาถ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1618
1747,"",สุภาภรณ์,คงวุฒิปัญญา,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุภาภรณ์_คงวุฒิปัญญา_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1619
1748,"",สุรชัย,ศรีสารคาม,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุรชัย_ศรีสารคาม_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1620
1749,"",สุภดิช,อากาศฤกษ์,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุภดิช_อากาศฤกษ์_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1621
1750,"",สุชาติ,โชคชัยวัฒนากร,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุชาติ_โชคชัยวัฒนากร_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1622
1751,"",สุชาติ,ภิญโญ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุชาติ_ภิญโญ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1623
1752,"",สุชาติ,ตันเจริญ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุชาติ_ตันเจริญ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1624
1753,"",สุณัฐชา,โล่สถาพรพิพิธ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุณัฐชา_โล่สถาพรพิพิธ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1625
1754,"",สุชาติ,ชมกลิ่น,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุชาติ_ชมกลิ่น_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1626
1755,"",สุชาติ,อุสาหะ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุชาติ_อุสาหะ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1627
2552,"",นฤมล,ภิญโญสินวัฒน์,รัฐมนตรี,กรณีพ้นจากตำแหน่ง,,,2022-02-10,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/นฤมล_ภิญโญสินวัฒน์_รัฐมนตรี_กรณีพ้นจากตำแหน่ง_10_ก.พ._2565.pdf,2424
1756,"",สุทธวรรณ สุบรรณ,ณ อยุธยา,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุทธวรรณ_สุบรรณ_ณ_อยุธยา_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1628
1757,"",สุทัศน์,เงินหมื่น,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุทัศน์_เงินหมื่น_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1629
1758,"",สิริพงศ์,อังคสกุลเกียรติ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สิริพงศ์_อังคสกุลเกียรติ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1630
1759,"",สิรสิทธิ์,เลิศด้วยลาภ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สิรสิทธิ์_เลิศด้วยลาภ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,1631
